"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123"
"288" 0.233180360735806 0.0175194631180426 -0.0164088398371113 0.523644739253414 1.11417308092603 1.41608368173649 0.790278698503159 0.72541188689213 1.27119590505629 1.10108540293944 0.762198081456897 1.28271540662119 1.66820834512205 1.29798680691461 1.21907968678046 1.70631356658356 1.99733486756868 1.64064068298008 1.28869499521976 0.802018037884181 0.513048556516225 0.799761036305307 1.44640664450722 1.46412557248681 1.64845225337969 1.74390583314079 1.74884485607637 1.76461455541968 1.8753541913286 2.09334536979729 2.19045506110652 1.95785199579278 1.22369628091907 0.935869956194955 0.91017824341725 1.20333929914598 1.60470452797099 1.51161054076963 1.92549186925931 2.30510781014245 2.39560771111354 1.83074177050981 0.61682666158122 0.930124861266912 1.22889910923401 1.67552161647177 1.67351376441785 1.65114893059082 1.33447988439122 1.41835533916977 1.20565492414248 0.954790664236045 1.39232654174068 1.29933514552017 0.651385166275938 0.430902492557846 0.0838958277331195 0.0640664567187276 0.409358386577683 0.67630011877 0.539443750305534 0.344315704713758 0.298501503833494 0.364130419873745 0.532614122151276 0.328707219768948 0.431869778948791 0.967761095387361 1.13118852789404 0.803806052121992 0.400154510009289 0.436134632581603 0.11838105315579 -0.124818194895125 -0.127426936979793 -0.210085955842466 0.0553755350546195 0.0812284622308166 -0.399849958720811 -0.185156347493992 -0.0639670873919633 -0.196192205863418 0.0996948387852395 0.322214676266079 -0.142390564330642 -0.296892581502673 -0.100694658539103 0.140291555496167 0.38500035655113 0.334760087639562 0.239570313257818 -0.377675651001084 -0.376854923154226 0.0728306576548754 -0.886160519696187 -0.669810796921232 -0.853140879714343 -0.605559531195355 -0.747867877499704 -0.764209155164928 -0.778322742960094 NA -0.743720270702162 -0.643679408511272 -0.757042442359281 -1.12257410715607 -0.816193470751084 -0.566589614323753 -0.448580674628322 -0.323756762633046 -0.325735302978158 -0.420910421505497 -0.509666275802007 -0.416924029106447 -0.280932356052061 -0.303121319626193 -0.507423930077545 -0.687544380755242 -0.755430298374375 -0.705571081677418 -0.957182790158687 -1.15524200663212 NA
"293" 0.442767644720355 0.209614863211289 0.105845796400125 0.262897087810204 0.492601485606774 0.362748146667759 -0.0440493160995051 -0.0704332532193323 0.366836113870371 0.364671369749933 0.184599545307872 0.231423318440324 0.479143396643634 0.245020058369876 0.16514815650743 0.0556452013444374 -0.0826569013205222 -0.240258323984271 -0.57674185634613 -0.126546641099756 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"296" -0.438927268369333 -0.698092760217305 -0.623252546651065 0.0221408662088795 0.539389477844675 0.70847656765944 0.000229540907992167 0.0223913324707397 0.658624836325513 0.284705543039239 0.0523086329275561 0.630076155085256 0.888472357700446 0.514808003287827 0.659179440191135 1.02389857096589 1.29659818617791 0.854028774082946 0.470032686368562 -0.0509952822542891 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"297" 0.233180360735806 0.0175194631180426 -0.0164088398371113 0.523644739253414 1.11417308092603 1.41608368173649 0.790278698503159 0.72541188689213 1.27119590505629 1.10108540293944 0.762198081456897 1.28271540662119 1.66820834512205 1.29798680691461 1.21907968678046 1.70631356658356 1.99733486756868 1.64064068298008 1.28869499521976 0.802018037884181 0.513048556516225 0.799761036305307 1.44640664450722 1.46412557248681 1.64845225337969 1.74390583314079 1.74884485607637 1.76461455541968 1.8753541913286 2.09334536979729 2.19045506110652 1.95785199579278 1.22369628091907 0.935869956194955 0.91017824341725 1.20333929914598 1.60470452797099 1.51161054076963 1.92549186925931 2.30510781014245 2.39560771111354 1.83074177050981 0.61682666158122 0.930124861266912 1.22889910923401 1.67552161647177 1.67351376441785 1.65114893059082 1.33447988439122 1.41835533916977 1.20565492414248 0.954790664236045 1.39232654174068 1.29933514552017 0.651385166275938 0.430902492557846 0.0838958277331195 0.0640664567187276 0.409358386577683 0.67630011877 0.539443750305534 0.344315704713758 0.298501503833494 0.364130419873745 0.532614122151276 0.328707219768948 0.431869778948791 0.967761095387361 1.13118852789404 0.803806052121992 0.400154510009289 0.436134632581603 0.11838105315579 -0.124818194895125 -0.127426936979793 -0.210085955842466 0.0553755350546195 0.0812284622308166 -0.399849958720811 -0.185156347493992 -0.0639670873919633 -0.196192205863418 0.0996948387852395 0.322214676266079 -0.142390564330642 -0.296892581502673 -0.100694658539103 0.140291555496167 0.38500035655113 0.334760087639562 0.239570313257818 -0.377675651001084 -0.376854923154226 0.0728306576548754 -0.886160519696187 -0.669810796921232 -0.853140879714343 -0.605559531195355 -0.747867877499704 -0.764209155164928 -0.778322742960094 NA -0.743720270702162 -0.643679408511272 -0.757042442359281 -1.12257410715607 -0.816193470751084 -0.566589614323753 -0.448580674628322 -0.323756762633046 -0.325735302978158 -0.420910421505497 -0.509666275802007 -0.416924029106447 -0.280932356052061 -0.303121319626193 -0.507423930077545 -0.687544380755242 -0.755430298374375 -0.705571081677418 -0.957182790158687 -1.15524200663212 NA
"298" 0.233180360735806 0.0175194631180426 -0.0164088398371113 0.523644739253414 1.11417308092603 1.41608368173649 0.790278698503159 0.72541188689213 1.27119590505629 1.10108540293944 0.762198081456897 1.28271540662119 1.66820834512205 1.29798680691461 1.21907968678046 1.70631356658356 1.99733486756868 1.64064068298008 1.28869499521976 0.802018037884181 0.513048556516225 0.799761036305307 1.44640664450722 1.46412557248681 1.64845225337969 1.74390583314079 1.74884485607637 1.76461455541968 1.8753541913286 2.09334536979729 2.19045506110652 1.95785199579278 1.22369628091907 0.935869956194955 0.91017824341725 1.20333929914598 1.60470452797099 1.51161054076963 1.92549186925931 2.30510781014245 2.39560771111354 1.83074177050981 0.61682666158122 0.930124861266912 1.22889910923401 1.67552161647177 1.67351376441785 1.65114893059082 1.33447988439122 1.41835533916977 1.20565492414248 0.954790664236045 1.39232654174068 1.29933514552017 0.651385166275938 0.430902492557846 0.0838958277331195 0.0640664567187276 0.409358386577683 0.67630011877 0.539443750305534 0.344315704713758 0.298501503833494 0.364130419873745 0.532614122151276 0.328707219768948 0.431869778948791 0.967761095387361 1.13118852789404 0.803806052121992 0.400154510009289 0.436134632581603 0.11838105315579 -0.124818194895125 -0.127426936979793 -0.210085955842466 0.0553755350546195 0.0812284622308166 -0.399849958720811 -0.185156347493992 -0.0639670873919633 -0.196192205863418 0.0996948387852395 0.322214676266079 -0.142390564330642 -0.296892581502673 -0.100694658539103 0.140291555496167 0.38500035655113 0.334760087639562 0.239570313257818 -0.377675651001084 -0.376854923154226 0.0728306576548754 -0.886160519696187 -0.669810796921232 -0.853140879714343 -0.605559531195355 -0.747867877499704 -0.764209155164928 -0.778322742960094 NA -0.743720270702162 -0.643679408511272 -0.757042442359281 -1.12257410715607 -0.816193470751084 -0.566589614323753 -0.448580674628322 -0.323756762633046 -0.325735302978158 -0.420910421505497 -0.509666275802007 -0.416924029106447 -0.280932356052061 -0.303121319626193 -0.507423930077545 -0.687544380755242 -0.755430298374375 -0.705571081677418 -0.957182790158687 -1.15524200663212 NA
"306" NA NA NA NA NA 0.366124968591144 -0.253957933985525 -0.206606392658555 0.327723123513681 -0.0232963972596627 -0.152644331063163 0.378178657443031 0.625124973801757 0.356799572948613 0.477126248713346 0.744521346308151 0.974856382371249 0.625031048953651 0.211265256972458 -0.263963166624534 -0.459049548942656 -0.0727232304706253 0.383849929229511 0.416464214613085 0.638578590153103 0.753493405616961 0.785910896080577 0.855495790759406 0.867764164978752 1.05369511090365 1.20805388999861 0.817447282015814 0.135955419165247 -0.0671414109205987 -0.0195483485553648 0.296508765629416 0.550168472328267 0.666603975810487 0.993475865373552 1.28950462383312 1.45098827355563 0.685746754395514 -0.336942773674098 0.065663851818844 0.397634518855425 0.651893555538046 0.742642849344125 0.614931891466395 0.478029716300736 0.663808593423679 0.446524638648258 0.27122956362889 0.475194080407567 0.428003553106004 -0.335592044904739 -0.542338526234833 -0.893930541321009 -0.619495552723163 -0.302830163331015 -0.106876094320053 -0.328458229053452 -0.513284439859054 -0.549933021103346 -0.557590132537356 -0.346742266169394 -0.536904302874815 -0.331839523588639 0.126191707564503 0.177412058114982 -0.254159201517436 -0.592543593902323 -0.501606450399882 -0.837682975086125 -1.07057187249792 -1.18882772899047 -1.18561192109265 -0.95220867332172 -0.937811335876638 -1.23225231714054 -1.04504667684734 -0.837978167466133 -1.0022616721874 -0.673175839774096 -0.539954624135284 -1.09616862993761 -1.06060689336527 -0.883862692116644 -0.599368799538046 -0.20237530187788 -0.422074467035599 -0.722226973592335 -1.05550811589176 -1.01347003740561 -0.989715996035247 -1.70596899794262 -1.41748553562146 -1.67981763663731 -1.38301064372121 -1.53791508145805 -1.3779252840831 -1.29814283445696 NA -1.39521640137505 -1.02954013167101 -1.41999019824006 -1.74773871971956 -1.01885058942387 -0.881460899569894 -0.866495540423791 -0.621454556699896 -0.622281989886382 -0.621289070062538 -0.839418348471938 -0.822252464310845 -0.790452194278208 -1.00270446075742 -1.16121829623215 -0.942878805067395 -1.3668555698313 -1.36050446104834 -1.68195554508679 -1.71628731340883 NA
"307" -0.438927268369333 -0.698092760217305 -0.623252546651065 0.0221408662088795 0.539389477844675 0.70847656765944 0.000229540907992167 0.0223913324707397 0.658624836325513 0.284705543039239 0.0523086329275561 0.630076155085256 0.888472357700446 0.514808003287827 0.659179440191135 1.02389857096589 1.29659818617791 0.854028774082946 0.470032686368562 -0.0509952822542891 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"308" -0.438927268369333 -0.698092760217305 -0.623252546651065 0.0221408662088795 0.539389477844675 0.70847656765944 0.000229540907992167 0.0223913324707397 0.658624836325513 0.284705543039239 0.0523086329275561 0.630076155085256 0.888472357700446 0.514808003287827 0.659179440191135 1.02389857096589 1.29659818617791 0.854028774082946 0.470032686368562 -0.0509952822542891 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"313" -0.438927268369333 -0.698092760217305 -0.623252546651065 0.0221408662088795 0.539389477844675 0.70847656765944 0.000229540907992167 0.0223913324707397 0.658624836325513 0.284705543039239 0.0523086329275561 0.630076155085256 0.888472357700446 0.514808003287827 0.659179440191135 1.02389857096589 1.29659818617791 0.854028774082946 0.470032686368562 -0.0509952822542891 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"315" -0.438927268369333 -0.698092760217305 -0.623252546651065 0.0221408662088795 0.539389477844675 0.70847656765944 0.000229540907992167 0.0223913324707397 0.658624836325513 0.284705543039239 0.0523086329275561 0.630076155085256 0.888472357700446 0.514808003287827 0.659179440191135 1.02389857096589 1.29659818617791 0.854028774082946 0.470032686368562 -0.0509952822542891 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"319" -0.438927268369333 -0.698092760217305 -0.623252546651065 0.0221408662088795 0.539389477844675 0.70847656765944 0.000229540907992167 0.0223913324707397 0.658624836325513 0.284705543039239 0.0523086329275561 0.630076155085256 0.888472357700446 0.514808003287827 0.659179440191135 1.02389857096589 1.29659818617791 0.854028774082946 0.470032686368562 -0.0509952822542891 -0.271271414336634 0.11390991550975 0.718186607918282 0.766830734060907 0.921390780687783 1.00882586913613 1.00689370083035 1.08678349313999 1.16088125314425 1.47047097063896 1.58933510233889 1.16895879008928 0.43708742771027 0.164146291459989 0.168229786050657 0.523216513507418 0.92915970741725 0.881861837432024 1.34727735069831 1.7349051992096 1.75670023660324 1.05672306910497 -0.120539923426914 0.346186065102231 0.650677005123296 1.01256944522848 1.05522027153381 0.924078820390944 0.638328123891243 0.804642194378196 0.58850322822842 0.405193232829528 0.783196020706469 0.597461869701682 -0.14666892167307 -0.281281119587437 -0.679817668325118 -0.483241906271232 -0.107037108345468 0.104946801424545 -0.210524400611865 -0.367870884401951 -0.422839283656587 -0.302257669018192 -0.203618687963584 -0.438435281069218 -0.188715945382829 0.431903670612112 0.419004658126388 -0.0514962147780095 -0.358965914270442 -0.306958384039981 -0.600670329577305 -0.827834283860871 -0.93693023134825 -0.972644036722402 -0.667106505535747 -0.675608940603595 -1.03645926215499 -0.766814440815247 -0.636460169352353 -0.877457911991934 -0.518602375311822 -0.293782069621292 -0.860300973054437 -0.97931270094437 -0.705244466515793 -0.389835881044741 -0.118791132205687 -0.330475376983881 -0.47032947595011 -1.03604330925577 -0.950495662995053 -0.657669294597769 -1.56055544248551 -1.25718712803095 -1.44852993425672 -1.13454811195592 -1.27914765206194 -1.22564179687212 -1.23631344867205 NA -1.21087323264597 -0.895576462470375 -1.39365545985019 -1.60003518701116 -1.05320024819327 -0.716582537476802 -0.643222758422728 -0.648934283715412 -0.497478229690916 -0.728918000873306 -0.843998302974523 -0.647069204586934 -0.514509935497408 -0.824086235156574 -1.0490094109188 -0.978373452462436 -1.25121171864101 -1.1624214288115 -1.4655526948396 -1.61552831435194 NA
"320" NA NA NA NA NA 0.366124968591144 -0.253957933985525 -0.206606392658555 0.327723123513681 -0.0232963972596627 -0.152644331063163 0.378178657443031 0.625124973801757 0.356799572948613 0.477126248713346 0.744521346308151 0.974856382371249 0.625031048953651 0.211265256972458 -0.263963166624534 -0.459049548942656 -0.0727232304706253 0.383849929229511 0.416464214613085 0.638578590153103 0.753493405616961 0.785910896080577 0.855495790759406 0.867764164978752 1.05369511090365 1.20805388999861 0.817447282015814 0.135955419165247 -0.0671414109205987 -0.0195483485553648 0.296508765629416 0.550168472328267 0.666603975810487 0.993475865373552 1.28950462383312 1.45098827355563 0.685746754395514 -0.336942773674098 0.065663851818844 0.397634518855425 0.651893555538046 0.742642849344125 0.614931891466395 0.478029716300736 0.663808593423679 0.446524638648258 0.27122956362889 0.475194080407567 0.428003553106004 -0.335592044904739 -0.542338526234833 -0.893930541321009 -0.619495552723163 -0.302830163331015 -0.106876094320053 -0.328458229053452 -0.513284439859054 -0.549933021103346 -0.557590132537356 -0.346742266169394 -0.536904302874815 -0.331839523588639 0.126191707564503 0.177412058114982 -0.254159201517436 -0.592543593902323 -0.501606450399882 -0.837682975086125 -1.07057187249792 -1.18882772899047 -1.18561192109265 -0.95220867332172 -0.937811335876638 -1.23225231714054 -1.04504667684734 -0.837978167466133 -1.0022616721874 -0.673175839774096 -0.539954624135284 -1.09616862993761 -1.06060689336527 -0.883862692116644 -0.599368799538046 -0.20237530187788 -0.422074467035599 -0.722226973592335 -1.05550811589176 -1.01347003740561 -0.989715996035247 -1.70596899794262 -1.41748553562146 -1.67981763663731 -1.38301064372121 -1.53791508145805 -1.3779252840831 -1.29814283445696 NA -1.39521640137505 -1.02954013167101 -1.41999019824006 -1.74773871971956 -1.01885058942387 -0.881460899569894 -0.866495540423791 -0.621454556699896 -0.622281989886382 -0.621289070062538 -0.839418348471938 -0.822252464310845 -0.790452194278208 -1.00270446075742 -1.16121829623215 -0.942878805067395 -1.3668555698313 -1.36050446104834 -1.68195554508679 -1.71628731340883 NA
"324" NA NA NA NA NA NA NA NA 1.19677347637107 1.01177262617541 0.690061966059372 1.22318332601478 1.5857691640755 1.26477664082546 1.23052590907333 1.62158807224932 1.87596973721375 1.52727764913207 1.15129636014219 0.684082377460798 0.429466218825837 0.753961491279448 1.3845735947587 1.35306350778091 1.53396071874225 1.66146665209424 1.65610260938081 1.70622563145711 1.79062869699436 1.99945996645788 2.11831894570898 1.83877317872555 1.12636675179371 0.876323219734136 0.867822824177337 1.23310533944919 1.55546085715918 1.54710702014647 1.8980121422438 2.30510781014245 2.35095132273153 1.72998277145292 0.558437737618656 0.938141613628242 1.20943613457981 1.61025909679173 1.66894113784246 1.63740173915585 1.30471384408801 1.46301172755179 1.26863113053484 0.971967325602539 1.36484681472516 1.25697972628026 0.612459216967559 0.323269897783476 -0.00427379238705669 0.12704266311108 0.458587401535076 0.749579390811374 0.578369699613905 0.313391851912296 0.297358347189644 0.330920253784591 0.485671420481567 0.226805064068208 0.395230142928104 0.935694085942058 1.1082814274539 0.727097310149084 0.349782338408047 0.433848319293911 0.0496890635442117 -0.196939654438244 -0.206421992240392 -0.28336522788384 0.0553755350546195 0.0571782051468347 -0.483432296411199 -0.263022901965154 -0.0994635667688088 -0.215655180517612 0.144351227167257 0.364584751360404 -0.238576936812149 -0.332389060879519 -0.154510955926284 0.11625595426659 0.39989070462994 0.280943790252381 0.0449112550071138 -0.282647091017832 -0.296702055395372 0.0247447993413245 -0.89760674198905 -0.65950773127221 -0.841680001567066 -0.644500136358138 -0.718101837196497 -0.684056287406073 -0.751986172588429 NA -0.657836963869669 -0.47880104641818 -0.731849028631457 -1.0962375367844 -0.811606188321287 -0.583766275690247 -0.473759432501741 -0.268797308602015 -0.267331723161189 -0.368251936616562 -0.46729620070769 -0.379141236441918 -0.280932356052061 -0.289374128191233 -0.462782197549941 -0.701291572190202 -0.753143985086683 -0.717017303970282 -0.848407038740467 -1.07165966894172 NA
