"X07.01" "X07.02" "X07.03" "X07.04" "X07.05" "X07.06" "X07.07" "X07.08" "X07.09" "X07.10" "X07.11" "X07.12" "X07.13" "X07.14" "X07.15" "X07.16" "X07.17" "X07.18" "X07.19" "X07.20" "X07.21" "X07.22" "X07.23" "X07.24" "X07.25" "X07.26" "X07.27" "X07.28" "X07.29" "X07.30" "X07.31" "X08.01" "X08.02" "X08.03" "X08.04" "X08.05" "X08.06" "X08.07" "X08.08" "X08.09" "X08.10" "X08.11" "X08.12" "X08.13" "X08.14" "X08.15" "X08.16" "X08.17" "X08.18" "X08.19" "X08.20" "X08.21" "X08.22" "X08.23" "X08.24" "X08.25" "X08.26" "X08.27" "X08.28" "X08.29" "X08.30" "X08.31" "X09.01" "X09.02" "X09.03" "X09.04" "X09.05" "X09.06" "X09.07" "X09.08" "X09.09" "X09.10" "X09.11" "X09.12" "X09.13" "X09.14" "X09.15" "X09.16" "X09.17" "X09.18" "X09.19" "X09.20" "X09.21" "X09.22" "X09.23" "X09.24" "X09.25" "X09.26" "X09.27" "X09.28" "X09.29" "X09.30" "X10.01" "X10.02" "X10.03" "X10.04" "X10.05" "X10.06" "X10.07" "X10.08" "X10.09" "X10.10" "X10.11" "X10.12" "X10.13" "X10.14" "X10.15" "X10.16" "X10.17" "X10.18" "X10.19" "X10.20" "X10.21" "X10.22" "X10.23" "X10.24" "X10.25" "X10.26" "X10.27" "X10.28" "X10.29" "X10.30" "X10.31"
"111" -0.304834632166169 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.265614249055694 -0.142226924487703 -0.209293779268268 -0.222158065887903 -0.252985285257354 -0.0624526619248642 -0.305571975037363 -0.310482367268676 -0.310168604204225 -0.280674876235743 -0.310482367268676 -0.310482367268676 -0.304873852492053 -0.301540119991271 -0.301226356720583 -0.276595956164161 0.336889308250969 -0.245533412137901 -0.307030973618454 -0.213137376156159 -0.161037014800689 -0.289491618174752 -0.28836207134345 -0.261378447638214 -0.300834152995797 -0.2981671667975 -0.153208629948913 0.0378730759504306 0.176085711386191 0.370461922381938 -0.00817165429818941 -0.198625831575909 -0.267339945531352 0.0475997434648223 0.418232368835637 0.919861064565813 1.20334600981613 1.12404238456547 1.90272393984304 0.632375669334507 0.0516786538552452 -0.083317904183742 0.148317678433521 0.969749431518859 1.81847850856551 3.97889405120458 2.80636147548163 0.463178915642474 -0.0146822341557556 0.245192041835008 0.795924642558598 0.605446946510955 0.632218764423434 -0.253691252968207 -0.30874098222873 -0.308991992670671 -0.1845849386625 -0.22498193244845 -0.264516077116465 -0.204352010610579 -0.227256713524146 0.242995678057696 -0.201606581256684 -0.13830487909769 -0.0066028296849402 -0.168112376611399 -0.164896306697875 -0.261456888986538 -0.290252493558692 -0.296049266361734 -0.293852924911802 -0.294794214220275 -0.256672001801821 -0.270477576435656 -0.309541078075512 -0.310482367268676 -0.310482367268676 -0.292440991386794 -0.295578621618076 -0.254397218325837 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.308913551888062 -0.248671043621098 -0.235336112959064 -0.235806757895687 -0.284675355321398 -0.171799094756058 -0.192468233855917 -0.28181226694773 -0.310168604204225 -0.299892863494361 -0.281459282960523 -0.125832803314281 -0.182780800217268 -0.232135726665237 NA -0.245760888701756 -0.0815137689388933 -0.210078186633124 -0.161664537774577 0.0977233809034819 0.324809399722096 0.134041454038956 -0.0451172511135188 0.115764760884679 1.93743397726872 1.52307060017283 1.20852312167402 0.0145761695897581 0.0908205935983307 -0.176976182752271 -0.292990076443358 -0.306717210466369 -0.218330155114124 -0.310254889033797 -0.30699959726597 NA
"113" -0.304834632166169 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.265300485992091 -0.140971873880544 -0.205685505813509 -0.218628229733924 -0.253377488375008 -0.0615113716280385 -0.305391561286968 -0.310482367268676 -0.310168604204225 -0.286793255931303 -0.310482367268676 -0.310482367268676 -0.304638530193174 -0.301853883054874 -0.30114791594174 -0.276125311801724 0.319710767381802 -0.248278838432607 -0.306089684308099 -0.203332280142042 -0.161742981287866 -0.290644697081101 -0.289930886868552 -0.26208441473723 -0.300991034525246 -0.298873133736496 -0.162072436936945 0.0259500837692936 0.180164620647067 0.306689585640502 -0.0104464372093997 -0.199174918284436 -0.264359196448296 0.0546594123841381 0.449765562222579 0.919468859471451 1.21048409631621 1.12717999472846 1.90852855839052 0.633944478416484 0.046580005089455 -0.0768073200903743 0.147062626414428 1.03352176920158 1.8393437399525 3.97944322427639 2.80573396126173 0.489299690869852 0.0139486459099027 0.255310894300172 0.737564717387702 0.581930402266489 0.691598422557284 -0.254005016008278 -0.308717450009197 -0.308991992670671 -0.176191775669802 -0.232669127542037 -0.265222044187242 -0.20066529383079 -0.228747088976371 0.271234354958635 -0.201135935943545 -0.138304878156401 -0.000719775860452349 -0.172661940739499 -0.176662421124134 -0.258946783159904 -0.291052589230864 -0.296363029486522 -0.294794214206155 -0.295107977288585 -0.256907323634762 -0.269693169211993 -0.309541078075512 -0.310482367268676 -0.310482367268676 -0.294323569594277 -0.296833673994858 -0.255652270250801 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.308521348042791 -0.257534850703259 -0.173211027024446 -0.236042080199273 -0.283890947603559 -0.170230278567347 -0.194037049244532 -0.283773286230563 -0.310168604204225 -0.30012818580736 -0.28232213093479 -0.123008934588769 -0.183675023747218 -0.231531732956646 NA -0.259903760041487 -0.0781408156227554 -0.217726161829113 -0.179862798193327 0.0941151015656658 0.258801497331439 0.0897224231934031 -0.0497452566840713 0.118588631445705 1.8513452315595 1.47286851940914 1.17263648684975 0.00516327424594313 0.0981940220278834 -0.171328448266308 -0.293672511015508 -0.306677990083066 -0.217514370485146 -0.310254889033797 -0.307470241862317 NA
"114" -0.303658020662359 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.265300486166229 -0.174466078808216 -0.235963638803885 -0.114835406891319 -0.24780819471966 -0.219883281282372 -0.30587004999791 -0.310482367268676 -0.309854841139586 -0.283616403891605 -0.310482367268676 -0.310482367268676 -0.286557933430046 -0.294009806445958 -0.263261025266805 -0.258868342941127 0.293511555465483 -0.261378447073441 -0.305462158180421 -0.226786070423037 -0.182898458121613 -0.289860290120999 -0.294323569335423 -0.258083935340949 -0.300677271461642 -0.299343778334255 -0.121518559560124 0.0828980798721853 0.778040138543831 1.14733927238274 -0.0531182109414984 -0.161523349004743 -0.281380842529956 0.345596228777198 0.492123574514798 0.901898129039194 1.13102361227765 1.23487916366892 1.70379816368378 0.718111444295749 0.0224202482271531 -0.11932221686769 0.199304174751284 1.04160115856471 2.42129580848627 4.15640552503493 4.14393340811718 0.435018682019501 -0.0404892469549002 0.408270382218043 2.28324004685198 2.66348166827827 0.408897895026008 -0.242787985137228 -0.30865469741389 -0.309148874232124 -0.213451140231649 -0.241062289546382 -0.240591643621406 -0.234708586643599 -0.239336592025894 0.0967820937129105 -0.14999255824694 -0.132029620367098 -0.00103353395875536 -0.10739921927414 0.0274404594097766 -0.257299527834899 -0.295343299032103 -0.300128186141517 -0.298324048595216 -0.294480451156671 -0.265614249465155 -0.280204231637984 -0.309854841139586 -0.310482367268676 -0.310482367268676 -0.294009806474196 -0.303893342885935 -0.278164770813863 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309697959578134 -0.302167646033762 -0.283969387827042 -0.281459283835922 -0.288048308279846 -0.17023027880267 -0.217412397988946 -0.291852685331323 -0.309148874230241 -0.283969387944703 -0.257613288521748 -0.137363597319532 -0.193511496319491 -0.249659395037064 NA -0.222871872890656 -0.140579666809475 -0.0952801264754651 -0.0257423699992701 0.0687787370917852 0.713169638268879 0.0734851842930481 -0.056255840777439 0.0882320476941134 1.44972849791008 1.17165596987804 0.921626018552986 0.0330881890481003 0.0370886662794158 -0.178466558581012 -0.29404902632473 -0.303775681771794 -0.245454971119028 -0.310317641652919 -0.294088247234214 NA
"116" -0.304913072742635 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.258397698239827 -0.137755802649216 -0.210862595645236 -0.161507665290918 -0.255338507587245 -0.109987770543706 -0.306058307871841 -0.310482367268676 -0.310325485736451 -0.280165011293274 -0.310482367268676 -0.310482367268676 -0.30240296836088 -0.300834153080513 -0.298637811192882 -0.273928970318847 0.343556766145801 -0.259025223943454 -0.305148395055634 -0.191801486701564 -0.153585142904912 -0.284949898139127 -0.286950137785496 -0.264045433761208 -0.300677271461642 -0.298794692971772 -0.177054623300499 -0.0107602016143404 0.0999981618850492 0.230523601615384 -0.0109170802163796 -0.202940073776939 -0.262790380989085 0.143297484335296 0.583350186440051 0.930215254865835 1.16004668383605 1.27002063582891 1.69893479575778 0.597861725984404 0.0605424577840875 -0.0735128091109137 0.140159840709469 1.0781545739591 1.61829768372873 3.41004168158128 2.32261729317912 0.590017640569726 0.0538749951357451 0.292570267663073 0.867776403490858 0.687307725105759 0.681793340850763 -0.251338029697027 -0.308772358541209 -0.308991992670671 -0.170779362452006 -0.237140251451361 -0.262319735675946 -0.20160658332752 -0.235414553930872 0.303944161275439 -0.199174916307729 -0.143403529275414 0.0059476914943361 -0.18168262769444 -0.191487725026362 -0.268438116486934 -0.2907623582376 -0.296363029486522 -0.294009806300058 -0.291970346934935 -0.262711940770308 -0.27432117432602 -0.309227315010967 -0.310482367268676 -0.310482367268676 -0.295421740060389 -0.302716731438603 -0.25729952647003 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.308521348042791 -0.192350573315962 -0.110929055004539 -0.251024266374569 -0.278007890272769 -0.166778884561788 -0.203685264397516 -0.289028817895377 -0.310168604204225 -0.298167166637481 -0.285616643373249 -0.134147523782044 -0.18764412644415 -0.240701459692371 NA -0.251628258200581 -0.0927307978803008 -0.231845499291229 -0.224024953072451 0.0665824005177314 0.353244184347307 0.0240675032697711 -0.0476273560929926 0.0802310904546792 1.39599656517875 1.11145267521004 0.932999924872757 -0.0263699114694916 0.0574048261126329 -0.185212463377774 -0.295131509330685 -0.305775921294854 -0.218526256908274 -0.310254889033797 -0.308097767976817 NA
"117" -0.304756191241425 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.262319737182009 -0.140579668080216 -0.221295216751143 -0.128468414196924 -0.252122436450045 -0.130931450668137 -0.306811339180249 -0.310482367268676 -0.310325485736451 -0.268634217956338 -0.310482367268676 -0.310482367268676 -0.296363029326503 -0.299657541543759 -0.294715772796648 -0.270320695165062 0.248878757767637 -0.268673437722156 -0.306089684424819 -0.196429492978084 -0.147160841616732 -0.278753077678843 -0.285538203643943 -0.262633499986758 -0.300991034525246 -0.299422219098979 -0.16317060847142 0.0103403660073131 0.137649728858584 0.190518807181932 -0.0174276649686497 -0.209842862352831 -0.265535808069767 0.171457713298888 0.642180762336499 0.892328346104028 1.09141100834858 1.14216218170386 1.20216943077268 0.612216395445385 0.0772503459980601 -0.0797096285640183 0.148082354482679 0.991320631228537 1.68607047609889 3.13706775529763 2.09874733448462 0.611902602566445 0.062895686091165 0.414388766347075 1.29723959623945 1.49418868952212 0.598881427884814 -0.256672001943014 -0.308976304541729 -0.306874091954401 -0.199488683442408 -0.255730712022704 -0.254005014690474 -0.208744693830482 -0.240513203732081 0.247780575878981 -0.200743732967084 -0.138697080709282 0.0272835796311259 -0.175172045530715 -0.226942952178395 -0.263574788683392 -0.291021212917444 -0.298245607816373 -0.296284588646494 -0.291029057329957 -0.26506516385323 -0.2745564963331 -0.309541078075512 -0.310482367268676 -0.310482367268676 -0.304442428394318 -0.307501618156441 -0.277851007105477 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.308913551888062 -0.172740380770018 -0.162699963628926 -0.273458325956411 -0.279027620280075 -0.150149442920294 -0.222824811536193 -0.297343539102053 -0.310168604204225 -0.293225398299831 -0.283106539123275 -0.153051748570071 -0.192750621561509 -0.252404822555446 NA -0.236575474863565 -0.115949265340002 -0.231100312153423 -0.223750409694655 0.00516327801110001 0.410035296671069 -0.00660283763883405 -0.0531966518662419 0.0313624900686134 1.16263528847671 1.12302269160731 1.02889375887752 -0.0453525769469392 0.0268129273053828 -0.184820259648281 -0.295586465348154 -0.303736461398845 -0.216957441707917 -0.310317641651083 -0.307540838539744 NA
"122" -0.30263829051386 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.264672959860177 -0.159483891926953 -0.22757047807028 -0.14387417962445 -0.247337549971295 -0.198625834493906 -0.305556286913598 -0.310482367268676 -0.309697959607785 -0.276478295647738 -0.310168604204225 -0.310482367268676 -0.304089444830691 -0.299579100821392 -0.299892863626141 -0.277929449348025 0.442862778729649 -0.252593081810248 -0.306560328934097 -0.227492036110119 -0.176309432303406 -0.289475930225126 -0.293382280139905 -0.257221086345382 -0.300677271461642 -0.298402489054022 -0.115086417615176 0.0888595730212249 0.245113577848678 1.15753658177457 -0.0248795389823275 -0.159483888820698 -0.282243690678362 0.337909016740404 0.384345957589928 0.931705626317581 1.17502887692982 1.31190801057362 1.82687172045819 0.761175407026164 0.0392065705885869 -0.0926523560142681 0.166123729004398 1.02230474802581 2.09019731981075 4.28371489503999 3.76804528507621 0.432508569603842 -0.038136021942335 0.208011119280387 1.78333700298976 1.9829374048941 0.485534527894099 -0.244513683081297 -0.308364466539699 -0.309619518828941 -0.203802924984535 -0.227021392114785 -0.263339465909162 -0.240513203590887 -0.231100311871036 0.0245381476416203 -0.170544038783551 -0.128499781248058 -0.0189180297372423 -0.147404011872078 -0.151404492774421 -0.262005973671293 -0.292637092503215 -0.298873133882396 -0.295970825639368 -0.296676792724264 -0.26122156644763 -0.27573310796869 -0.309854841139586 -0.310482367268676 -0.310482367268676 -0.291029057800601 -0.295892384917002 -0.266006452050981 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309697959578134 -0.301540119901848 -0.273693648038794 -0.276046870989935 -0.28491067757792 -0.178074354427939 -0.194507695122444 -0.278753077551769 -0.308835111165696 -0.297853403602116 -0.270556015609601 -0.147482453267466 -0.191879926685019 -0.239807234985809 NA -0.20892510245085 -0.0777486121756496 -0.118577031706591 -0.0593620848776545 0.119137711612271 0.374423191199383 0.171693021012491 -0.0459016608786626 0.11898082929214 1.84252064894019 1.28088473708632 1.03634564908137 0.0436776938390078 0.100311929396244 -0.165837592476513 -0.293146957798668 -0.305579819355746 -0.226950794388291 -0.310301953498609 -0.304089444948352 NA
"124" -0.303030494502207 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.264986723102625 -0.166151358811097 -0.231806278687664 -0.12341682829166 -0.246866905693575 -0.212902052628897 -0.305807297453903 -0.310482367268676 -0.309854841139586 -0.280557215399282 -0.309227315010967 -0.310482367268676 -0.297147436987865 -0.297774963190375 -0.294637332427265 -0.271654188061833 0.411800240774705 -0.255495390189763 -0.306874091998641 -0.224589727918861 -0.179015638982901 -0.288769963474388 -0.294009806591857 -0.256436678933462 -0.300991034525246 -0.299030015181229 -0.116576791702531 0.0768581341264159 0.418781443542726 1.23456539667544 0.0048495105469693 -0.141677834296406 -0.282557453977288 0.36559861846361 0.394151056239655 0.915939018799285 1.16969491710885 1.42549024086888 1.7190940917672 0.794748062573858 0.0395987749769819 -0.0993982602933209 0.171222380641121 1.04018923368544 2.03513187818074 4.35901803501131 4.04094066406943 0.428664982175908 -0.0497452552721375 0.23828924328145 2.1435370356816 1.98861649311196 0.438470067647586 -0.243180189525623 -0.308035015319385 -0.309619518828941 -0.212117646440653 -0.237140250886587 -0.249690772724766 -0.240120998778912 -0.23494390890012 0.0632094433893722 -0.17117156524021 -0.129676393519019 -0.0106817476056769 -0.134539725111249 0.00461418829044793 -0.263182585518673 -0.292974387881894 -0.299186896950706 -0.296912114731344 -0.296049266540579 -0.26153532958183 -0.276439074747667 -0.309854841139586 -0.310482367268676 -0.310482367268676 -0.291107498301765 -0.298088726136318 -0.273615206671644 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309697959578134 -0.302559849876209 -0.276595955844122 -0.276752837872454 -0.286165729714673 -0.177760590728965 -0.198351293563462 -0.279145281718961 -0.308835111165696 -0.291421260711172 -0.266320213829725 -0.152032019089887 -0.191503412599473 -0.240748523494185 NA -0.217561431745479 -0.102143691059151 -0.100457215930677 -0.0542948140819534 0.110352344654758 0.48886827166682 0.161887928951788 -0.0418227429579259 0.115843197808943 1.63367209697749 1.14792763320713 0.917115668439427 0.0345785603586528 0.0855650622770866 -0.163562811165494 -0.29378232801835 -0.304207105963658 -0.230488473175746 -0.310317641651083 -0.302850080869474 NA
"125" -0.302010764353707 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.265614249055694 -0.155404974053281 -0.226315425815866 -0.171014685320366 -0.250161418084969 -0.181996392052316 -0.305430781612853 -0.310482367268676 -0.309697959607785 -0.270556017774566 -0.310168604204225 -0.310482367268676 -0.304795411727329 -0.299579100821392 -0.300677271287504 -0.27800788995273 0.488436870818928 -0.256593560641755 -0.307344736624168 -0.231649397402951 -0.171650051539568 -0.286918760860238 -0.291813464845419 -0.257064205719571 -0.300991034525246 -0.298088725990418 -0.125754362813117 0.0671314831316499 0.178752688237486 0.947785978238423 0.000927472875527865 -0.177760587858033 -0.281773046170026 0.152788814297217 0.391170307217784 0.927626706231879 1.17408758818612 1.21911259003704 1.97763486577775 0.731760128961478 0.044305223119534 -0.090142251505439 0.163927388288672 0.995321119802388 1.93315890615944 4.16095514102806 3.65909110463916 0.431959485013217 -0.0147606743745322 0.218286847947303 1.41035118051561 0.946366206301621 0.533226516479849 -0.250867384901597 -0.308764514463325 -0.309619518828941 -0.194233152309422 -0.215647480523795 -0.263574788344528 -0.235963639039207 -0.232041601085379 0.00359446459919246 -0.182467034635716 -0.125362152118085 -0.014760669244506 -0.152188899197988 -0.144580145923369 -0.261221566588823 -0.291633050845583 -0.298873133882396 -0.295500181145151 -0.296049266597057 -0.257691732223294 -0.276674396990069 -0.309854841139586 -0.310482367268676 -0.310482367268676 -0.290009327110861 -0.294637332370788 -0.264516077041162 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309697959578134 -0.302795172160969 -0.268359675764567 -0.271183543464074 -0.286008848331124 -0.177133065872499 -0.193527184739762 -0.278635416625885 -0.309148874230241 -0.299186896625962 -0.279498263705928 -0.14230536334161 -0.188718765183493 -0.237689334253537 NA -0.206344401486267 -0.0771210870838604 -0.145207672474157 -0.0597935091636477 0.110430785344179 0.391993925396797 0.194911487201451 -0.04441128302615 0.123687276493403 2.05117308329509 1.50914738191872 1.23440859154102 0.0366964618439563 0.10195918114435 -0.171563768169606 -0.293241086588322 -0.306599549316929 -0.225915375734805 -0.310301953496773 -0.306717210495549 NA
"131" -0.305226835895661 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.259495869397786 -0.139010855138953 -0.209607541508243 -0.164127585305938 -0.252122436591238 -0.09563310851891 -0.305924958522392 -0.310482367268676 -0.310325485736451 -0.280949418982875 -0.310482367268676 -0.310482367268676 -0.303344257551691 -0.30099103458643 -0.297774962635015 -0.274242733415396 0.353048094036886 -0.266006452724003 -0.306089684424819 -0.21172544355832 -0.152965459693567 -0.281114144477724 -0.284910678072097 -0.2617706515089 -0.301461679123005 -0.298716252207048 -0.18332988645515 -0.0111524040260281 0.111921157031247 0.17828204833676 -0.0240951254990914 -0.194625353732756 -0.265771129973305 0.160554452527578 0.597861729749561 0.916331224364291 1.17440135847412 1.17855871430747 1.80961473113396 0.641867000520103 0.0622681558693496 -0.0748463018664916 0.14478784162064 1.09501933606866 1.63861380275706 3.49012969066456 2.40380347991526 0.604058528447238 0.0752108851551134 0.296962942976146 0.696226439470372 0.742584938453863 0.708933840098847 -0.250632062880398 -0.308772358541209 -0.308835111138399 -0.168347700091597 -0.234473264857722 -0.263417905986745 -0.199174919743434 -0.235492994949745 0.313043291602476 -0.197762983568696 -0.147325567699887 0.00249629819474396 -0.193919387622094 -0.181290425612203 -0.268594998369366 -0.290527036159924 -0.295421740291004 -0.29283319496568 -0.294480451217855 -0.26169221072535 -0.274242733678957 -0.309541078075512 -0.310482367268676 -0.310482367268676 -0.295186417686206 -0.300206626925067 -0.251259586654383 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.30812914419752 -0.254161896304638 -0.119949746383539 -0.262084414831359 -0.277066601199619 -0.1689752270189 -0.200704515940418 -0.287146239160772 -0.310168604204225 -0.296206147444071 -0.285930406587459 -0.132108064351031 -0.187330363686466 -0.234794869731174 NA -0.248796547076915 -0.0908482202987748 -0.232041600708863 -0.21875373295442 0.0683865336446794 0.335359680332539 0.0574048310073368 -0.0415089778470182 0.101017895601035 1.47796719222487 1.26107844241678 0.95888537591397 -0.0135840663393734 0.0643860543425276 -0.198861156279783 -0.29237039422978 -0.306011243571143 -0.222267879464451 -0.310254889033797 -0.307682031919542 NA
"138" NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.266241775418224 -0.178937202529281 -0.248121957995054 -0.0329903137046604 -0.238709065098591 -0.226786067457976 -0.307344736496623 -0.310482367268676 -0.310325485736451 -0.29608848688529 -0.310482367268676 -0.310482367268676 -0.271026662104058 -0.291107498231168 -0.227099833274851 -0.263966992892942 0.0895655546631585 -0.24310174987162 -0.306638769714823 -0.258397698098634 -0.19669618746283 -0.278447158472391 -0.288832715969447 -0.252436200337277 -0.300520389927487 -0.299579100647254 -0.138853968724213 0.173104952010138 0.714581572090394 0.917586261746336 -0.0321745293110044 -0.0822981770567809 -0.272517035593695 0.395562984884079 0.555425275591309 0.875777357576973 1.04215022291761 1.31292773082917 2.10439516860604 0.84040057817403 0.0725438987967973 -0.132735588030887 0.314847428635774 1.15557560336722 2.82746208376698 4.39251226140038 4.04839256509811 0.459649075911596 -0.0271543165281892 0.520126925346994 2.38238917240925 3.85432236110756 0.403720818937103 -0.231414074864043 -0.307493774034786 -0.309384196530532 -0.20450889165997 -0.232747567478427 -0.24576873373552 -0.214627749302226 -0.229217734948412 -0.043862199753329 -0.125832800019769 -0.115164851291992 -0.0109955150698076 -0.0983000937006146 0.0526199397750762 -0.248121958418634 -0.29466870856184 -0.300441949266305 -0.301383238457116 -0.291342820398267 -0.282871217685675 -0.283969388354164 -0.310168604204225 -0.310482367268676 -0.310482367268676 -0.309070433449515 -0.301069475337035 -0.278321652578634 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310090163423499 -0.265222044860264 -0.289381801289572 -0.278321653486978 -0.290244649729778 -0.172740381946629 -0.219177316018871 -0.294951095627356 -0.30648188812419 -0.256828882945341 -0.241768254998141 -0.136265423902478 -0.191401439020791 -0.252169500016537 NA -0.184765345212032 -0.129597957630173 -0.140069802163512 0.475266671699527 0.115843199691521 0.542521754531157 0.248878740353786 1.91692166768267 0.113568414944797 1.61621902346123 1.16400797336185 0.983986427591286 4.13483426884789 0.0334803912244656 5.81189786392942 -0.29620614760409 -0.303658020572937 -0.263464971755854 -0.310286265347923 -0.289319048530952 NA
"142" -0.302246086083106 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.270320695080346 -0.171328447089697 -0.24663158329586 0.0277071504588171 -0.239101269016341 -0.228276444557458 -0.307878133717928 -0.310482367268676 -0.310325485736451 -0.293382280050483 -0.310482367268676 -0.310482367268676 -0.266359436748862 -0.290087768256807 -0.252985286104514 -0.266712418989977 0.115607892119112 -0.255181627102627 -0.306795651261685 -0.252828402748964 -0.215223897647602 -0.282933970223093 -0.285851966796969 -0.25557383083212 -0.298794693103553 -0.29926533758365 -0.122930495311281 0.21358039293334 0.667830879308011 0.938059309688613 0.00869311105882411 -0.0512356319480386 -0.26765370771485 0.45047153666365 0.675439655597152 0.869266774471959 1.05807367792834 1.4224310702187 2.72478319284068 1.02089280620334 0.0952132791714559 -0.125832800019769 0.342066372573759 1.30963326658472 2.92872912511715 4.36482269497552 2.92566991775668 0.539109575481428 -0.0445681690643739 0.587272229853357 2.43408163592015 4.35857089157196 0.388346417454457 -0.2363558427687 -0.307227075409309 -0.308991992699851 -0.20725431809587 -0.215882803298025 -0.246239378530949 -0.17595645171896 -0.223726879111553 0.0163803115177602 0.136237807932731 -0.104575346501084 0.0119091907146912 -0.0707673833339169 0.109254170484673 -0.246317820820562 -0.291382040399407 -0.300128186202701 -0.298873133971819 -0.291970346643135 -0.2862441707006 -0.281616164960616 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310325485736451 -0.298951574491808 -0.27620375153103 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310090163423499 -0.251416471186544 -0.292597872652682 -0.282714336269181 -0.295343299629822 -0.168975225842288 -0.216392668791149 -0.291774244957234 -0.306246565927912 -0.265378926243812 -0.23259068351104 -0.136108542947216 -0.186271412943814 -0.250922291289824 NA -0.104591033556486 -0.11994974323022 -0.113164620041922 0.602827068948078 0.133806134323916 0.50989039055103 0.534638446065563 0.207775782857463 0.130354740083034 1.62661243492959 1.12125778233137 0.966337251057195 0.514714497774539 0.0834471580620444 0.24519201453762 -0.294488294674959 -0.304167885543644 -0.268343987221929 -0.310333329805393 -0.293899989188968 NA
"150" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.291499701843 -0.257613291251486 -0.300049745334435 -0.29950065986841 -0.163013726621933 -0.0635508354360463 0.239936482463345 0.268645812913703 0.013477992407548 -0.108418950778096 -0.282400572419601 0.254918699089347 0.52726504338027 0.914997738056544 1.16075265168809 1.30312263923911 2.1123961325757 1.1909523662976 0.0843100102579944 -0.0801802708650313 0.140865806961324 1.06827103909107 1.74850933170967 4.19288053150841 3.93739888531938 0.527029699427032 -0.0579030962436371 0.266920132336421 0.987633873879182 0.838635662309071 0.764940535174216 -0.253534371024591 -0.308670385555539 -0.309384196515942 -0.198939598663524 -0.225374134530686 -0.258476138082088 -0.216510328436879 -0.236434283834637 -0.0224478687150884 -0.190232670512854 -0.132029618060939 -0.0107601901776765 -0.169524310197592 -0.130147047350825 -0.267732150018582 -0.294198063968788 -0.297931844809247 -0.291342820468864 -0.294480451217855 -0.25400501591415 -0.27808633115986 -0.309854841139586 -0.310482367268676 -0.310482367268676 -0.285851966740492 -0.305069954394451 -0.268830319661066 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.307736940352719 -0.302167646033762 -0.27863541602346 -0.250553621437946 -0.284047829133007 -0.174622961363669 -0.195448983442562 -0.280870978105196 -0.309070433464105 -0.294637332281365 -0.285459761961462 -0.134225966824688 -0.186232192104927 -0.2382148874139 NA -0.234292848989427 -0.0803371587858337 -0.159601553784713 -0.066006019343182 0.0803879737161 0.351008624816465 0.255781520552204 -0.0212712598798337 0.136080918129351 2.08686363439796 1.69642470781564 1.39580046639673 0.0463446773734562 0.0705828737485678 -0.196507935032374 -0.291138873928044 -0.305932802797947 -0.235744004167539 -0.310286265342464 -0.308152676515889 NA
